,Investigation.Type,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Broad.phase.of.flight,Publication.Date
4674,Accident,Non-Fatal,Substantial,Airplane,Tanker,DR-107 One Design,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Go-around,25-04-2007
4675,Accident,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,26-03-2007
4676,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-46-310P,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,25-04-2007
4677,Accident,Non-Fatal,Substantial,Airplane,Aviat,A-1B,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,09-12-2011
4678,Accident,Non-Fatal,Substantial,Airplane,Cirrus Design,SR-22,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,26-03-2007
4679,Accident,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4680,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-46-500TP,1.0,Turbo Prop,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,29-05-2007
4681,Accident,Non-Fatal,Substantial,Helicopter,Schweizer,269C,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4682,Accident,Non-Fatal,Substantial,Airplane,Raytheon Aircraft Company,B200,2.0,Turbo Prop,Business,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,20-11-2008
4683,Accident,Non-Fatal,Destroyed,Airplane,C.w Crane,T2,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Approach,27-06-2007
4684,Accident,Non-Fatal,Substantial,Helicopter,Eurocopter France,EC120B,1.0,Turbo Shaft,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,25-04-2007
4685,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,25-04-2007
4686,Accident,Non-Fatal,Substantial,Airplane,Beech,F35,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Approach,29-05-2007
4687,Accident,Non-Fatal,Substantial,Helicopter,Mcdonnell Douglas,600N,1.0,Turbo Shaft,Business,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,29-05-2007
4688,Accident,Non-Fatal,Substantial,Airplane,Cessna,C150,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4689,Accident,Non-Fatal,Substantial,Airplane,American Champion,7GCBC,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4690,Accident,Non-Fatal,Substantial,Airplane,Aero Commander,100,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,25-04-2007
4691,Accident,Non-Fatal,Substantial,Airplane,Mooney Aircraft Corp.,M20K,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,29-05-2007
4692,Accident,Fatal(1),Substantial,Airplane,Wampole,Mini-Max,1.0,Reciprocating,Personal,1.0,0.26677190213101815,0.4493475682087782,1.0,Maneuvering,29-05-2007
4693,Accident,Non-Fatal,Substantial,Airplane,Fortuna,Sonex,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Go-around,29-05-2007
4694,Accident,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4695,Accident,Non-Fatal,Substantial,Airplane,Maule,MXT-7-180A,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,25-04-2007
4696,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4697,Accident,Non-Fatal,Substantial,Airplane,Burkhart-grob,G109,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4698,Accident,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4699,Accident,Non-Fatal,Substantial,Airplane,Cessna,172B,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Approach,25-04-2007
4700,Accident,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4701,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Approach,29-05-2007
4702,Accident,Non-Fatal,Substantial,Airplane,Peay,Quckie Q-200,1.0,Reciprocating,Flight Test,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,25-04-2007
4703,Accident,Non-Fatal,Substantial,Airplane,Flight Design Gmbh,CTSW,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4704,Accident,Non-Fatal,Substantial,Airplane,American Legend,AL-11,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,29-05-2007
4705,Accident,Non-Fatal,Substantial,Airplane,"Van's Aircraft, Inc",RV7A,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Approach,25-04-2007
4706,Accident,Non-Fatal,Substantial,Airplane,Maule,M-7-235B,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,25-04-2007
4707,Accident,Non-Fatal,Substantial,Airplane,Flight Design,CTSW,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4708,Accident,Non-Fatal,Substantial,Helicopter,Bell,ARH-70 Exp.,1.0,Turbo Shaft,Flight Test,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,29-05-2007
4709,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4710,Accident,Non-Fatal,Substantial,Airplane,Gulfstream-schweizer,G-164B,1.0,Reciprocating,Aerial Application,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,27-06-2007
4711,Accident,Non-Fatal,Substantial,Gyrocraft,Rotary Air Force Marketing,RAF 2000,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4712,Accident,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,29-11-2007
4713,Accident,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,29-05-2007
4714,Accident,Non-Fatal,Substantial,Airplane,Waltz,Sonex Waiex,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4715,Accident,Non-Fatal,Substantial,Airplane,Cessna,182H,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Approach,25-04-2007
4716,Accident,Non-Fatal,Substantial,Helicopter,Robinson,R22 Beta II,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,25-04-2007
4717,Accident,Non-Fatal,Substantial,Helicopter,Robinson,R22 Beta,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,29-11-2007
4718,Accident,Non-Fatal,Substantial,Airplane,Mooney,M20F,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,29-05-2007
4719,Accident,Non-Fatal,Substantial,Helicopter,Schweizer,269-C,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Landing,27-06-2007
4720,Accident,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,09-06-2009
4721,Accident,Non-Fatal,Substantial,Airplane,Mooney,M20D,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Descent,29-05-2007
4722,Accident,Non-Fatal,Substantial,Airplane,Ogden Aubrey D,BD-4,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Landing,29-05-2007
4723,Accident,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Taxi,27-06-2007
4724,Accident,Non-Fatal,Substantial,Helicopter,Bell,206 B3,1.0,Turbo Shaft,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4725,Accident,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,25-04-2007
4726,Accident,Non-Fatal,Substantial,Airplane,Cessna,T210M,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4727,Accident,Non-Fatal,Substantial,Airplane,Mooney,M20J,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Go-around,29-05-2007
4728,Accident,Non-Fatal,Substantial,Helicopter,Sud Aviation,SE3130 Alouette II,1.0,Turbo Shaft,Aerial Observation,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,29-05-2007
4729,Accident,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4730,Accident,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4731,Accident,Non-Fatal,Destroyed,Airplane,Mooney,M20R,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4732,Accident,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4733,Accident,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4734,Accident,Non-Fatal,Substantial,Airplane,Polcyn,Long-EZE,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Taxi,29-05-2007
4735,Accident,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Approach,29-05-2007
4736,Accident,Non-Fatal,Substantial,Airplane,Beech,C23,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4737,Accident,Non-Fatal,Substantial,Airplane,Cirrus Design Corp.,SR-22,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4738,Accident,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4739,Accident,Non-Fatal,Substantial,Airplane,Bellanca,17-30A,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Cruise,27-06-2007
4740,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4741,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-24-400,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4742,Accident,Non-Fatal,Substantial,Airplane,Cessna,182H,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,29-05-2007
4743,Accident,Non-Fatal,Substantial,Helicopter,Aerospatiale,SA315B,1.0,Turbo Shaft,Positioning,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,27-06-2007
4744,Accident,Non-Fatal,Substantial,Helicopter,Robinson,R22 BETA,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Descent,27-06-2007
4745,Accident,Non-Fatal,Substantial,Airplane,Pietsch,IT,1.0,Reciprocating,Air Race/show,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,29-05-2007
4746,Accident,Non-Fatal,Substantial,Airplane,Cessna,172E,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,29-05-2007
4747,Accident,Non-Fatal,Substantial,Airplane,Air Tractor,AT-502B,1.0,Turbo Prop,Aerial Application,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,27-06-2007
4748,Accident,Non-Fatal,Substantial,Helicopter,Robinson,R-44-II,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,31-10-2007
4749,Accident,Non-Fatal,Substantial,Airplane,Caywood,Long-Ez,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4750,Accident,Non-Fatal,Substantial,Airplane,Cessna,T210N,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4751,Accident,Non-Fatal,Substantial,Airplane,Cessna,172E,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Go-around,27-06-2007
4752,Accident,Fatal(1),Destroyed,Airplane,Aero Vodochody Aero. Works,L-39C,1.0,Turbo Jet,Air Race/show,1.0,0.26677190213101815,0.4493475682087782,1.0,Maneuvering,16-03-2011
4753,Accident,Non-Fatal,Substantial,Airplane,Cessna,172P,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4754,Accident,Non-Fatal,Substantial,Airplane,Maule,M-5 235C,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4755,Accident,Non-Fatal,Substantial,Airplane,Cessna,150A,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4756,Accident,Non-Fatal,Substantial,Airplane,Bruce E. Hotz,Wind Wagon,1.0,Reciprocating,Flight Test,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Takeoff,27-06-2007
4757,Accident,Non-Fatal,Substantial,Airplane,Bellanca,7ECA,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,16-06-2010
4758,Accident,Non-Fatal,Substantial,Helicopter,Brantly Helicopter,B2,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,29-05-2007
4759,Accident,Non-Fatal,Substantial,Airplane,Champion,7ECA,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Landing,27-06-2007
4760,Accident,Non-Fatal,Substantial,Airplane,Cessna,172K,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Taxi,27-06-2007
4761,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,27-06-2007
4762,Accident,Non-Fatal,Substantial,Airplane,Duffy/wagner,Vans RV-4,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,29-05-2007
4763,Accident,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Approach,30-08-2007
4764,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-28A-180C,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4765,Accident,Non-Fatal,Substantial,Airplane,Stinson,108,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4766,Accident,Non-Fatal,Substantial,Airplane,Beech,B24R,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4767,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Banner Tow,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,27-06-2007
4768,Accident,Non-Fatal,Substantial,Helicopter,Boykin,Rotorway Exec 162F,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Maneuvering,29-05-2007
4769,Accident,Non-Fatal,Substantial,Airplane,Gates Learjet,36A,2.0,Turbo Fan,Public Aircraft,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,25-01-2011
4770,Accident,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Instructional,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4771,Accident,Non-Fatal,Substantial,Helicopter,Mccall,Rotorway 162F,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,27-06-2007
4772,Accident,Non-Fatal,Substantial,Airplane,Cessna,180D,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,29-05-2007
4773,Accident,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Cruise,27-06-2007
4774,Accident,Non-Fatal,Substantial,Airplane,Edwards,Wag-A-Bond,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4775,Accident,Non-Fatal,Substantial,Airplane,Cessna,T206H,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,27-06-2007
4776,Accident,Non-Fatal,Substantial,Airplane,Aeroprakt,A-22,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Landing,14-09-2007
4777,Accident,Non-Fatal,Substantial,Airplane,Cessna,206G,2.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,1.0,0.5797562268150503,Approach,14-09-2007
4778,Accident,Non-Fatal,Substantial,Airplane,Carpenter,Lancair 320,1.0,Reciprocating,Personal,0.5797562268150503,0.26677190213101815,0.4493475682087782,0.5797562268150503,Takeoff,27-06-2007
